km_driven,BMW,Chevrolet,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,uncommon,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
55000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
90000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
157000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
188000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
80000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
136000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
91500,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
22000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
110000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
58343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
53000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
60000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
195000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
162000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49800,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
72000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
150000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
74000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
140000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
130000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
75000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
133000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
29000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
170000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
18000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
145000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
178000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
113000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53319,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
90000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
76000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
154000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
30000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43235,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
72000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
72179,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
98000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
74770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
158000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
140000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
70000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
140000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
69000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
140000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
110000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
70000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
19723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
55000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
54000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
58343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2860,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
65204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
150000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
58343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
45000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
39000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
242000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
55000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
83000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
98000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
60000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
139000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
100000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
170000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
100000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
